method,game,bin,mean,std,seeds,sem,agent_steps,source_note
DreamerV3,boxing,0.0,-3.0,8.551315688243536,5,3.824264635194589,2500.0,n=5 seeds; training episodes
DreamerV3,boxing,1.0,-5.7333333333333325,9.65343922593854,5,4.317149265172305,7500.0,n=5 seeds; training episodes
DreamerV3,boxing,2.0,3.666666666666667,10.69527413808963,5,4.783072002152776,12500.0,n=5 seeds; training episodes
DreamerV3,boxing,3.0,14.866666666666664,16.91252001723378,5,7.56350888587213,17500.0,n=5 seeds; training episodes
DreamerV3,boxing,4.0,25.0,13.258121200900897,5,5.92921205182911,22500.0,n=5 seeds; training episodes
DreamerV3,boxing,5.0,36.2,20.550547437963782,5,9.190484209224232,27500.0,n=5 seeds; training episodes
DreamerV3,boxing,6.0,33.11666666666666,21.266464210112595,5,9.510651922975626,32500.0,n=5 seeds; training episodes
DreamerV3,boxing,7.0,37.3,12.356060141575156,5,5.525798082127544,37500.0,n=5 seeds; training episodes
DreamerV3,boxing,8.0,44.333333333333336,11.135528725660045,5,4.979959839195493,42500.0,n=5 seeds; training episodes
DreamerV3,boxing,9.0,50.04666666666667,6.6482913427269255,5,2.9732062753121515,47500.0,n=5 seeds; training episodes
DreamerV3,boxing,10.0,57.57666666666667,10.92475273048421,5,4.8856979485478265,52500.0,n=5 seeds; training episodes
DreamerV3,boxing,11.0,61.51666666666667,7.998784629901943,5,3.577165233968248,57500.0,n=5 seeds; training episodes
DreamerV3,boxing,12.0,61.3,6.788879796320514,5,3.036079343129519,62500.0,n=5 seeds; training episodes
DreamerV3,boxing,13.0,62.82333333333334,6.300811235247585,5,2.817808447081604,67500.0,n=5 seeds; training episodes
DreamerV3,boxing,14.0,65.37666666666667,13.149501469215055,5,5.880635831079645,72500.0,n=5 seeds; training episodes
DreamerV3,boxing,15.0,64.33333333333334,12.51929067035704,5,5.598796993799451,77500.0,n=5 seeds; training episodes
DreamerV3,boxing,16.0,70.06031746031746,9.096757401013834,5,4.068193584698249,82500.0,n=5 seeds; training episodes
DreamerV3,boxing,17.0,70.32833333333333,13.189541837717066,5,5.898542428242571,87500.0,n=5 seeds; training episodes
DreamerV3,boxing,18.0,71.07111111111111,8.910631741054692,5,3.984955659093119,92500.0,n=5 seeds; training episodes
DreamerV3,boxing,19.0,70.84507936507937,7.109603156441014,5,3.179511190169836,97500.0,n=5 seeds; training episodes
DreamerV3,breakout,0.0,1.445872166480862,0.2835807343639294,5,0.1268211598294113,2500.0,n=5 seeds; training episodes
DreamerV3,breakout,1.0,1.5327316017316015,0.4120732322965456,5,0.1842847518246275,7500.0,n=5 seeds; training episodes
DreamerV3,breakout,2.0,1.522222222222222,0.7517058789147932,5,0.3361730888679407,12500.0,n=5 seeds; training episodes
DreamerV3,breakout,3.0,2.260553613053613,0.6801894659528644,5,0.3041899766899767,17500.0,n=5 seeds; training episodes
DreamerV3,breakout,4.0,2.912150072150072,1.0137877185553574,5,0.4533796506888408,22500.0,n=5 seeds; training episodes
DreamerV3,breakout,5.0,3.254212454212454,1.0767021137720392,5,0.4815158235823984,27500.0,n=5 seeds; training episodes
DreamerV3,breakout,6.0,3.5025563909774435,1.0999429008867452,5,0.4919094195502151,32500.0,n=5 seeds; training episodes
DreamerV3,breakout,7.0,3.91340965536012,2.379813483543685,5,1.0642849445948512,37500.0,n=5 seeds; training episodes
DreamerV3,breakout,8.0,4.0992489373371725,1.4137047170378263,5,0.6322279694817369,42500.0,n=5 seeds; training episodes
DreamerV3,breakout,9.0,5.111210407239819,1.124514337441586,5,0.5028981000385047,47500.0,n=5 seeds; training episodes
DreamerV3,breakout,10.0,5.248149644473174,1.4470402946803802,5,0.6471360930173314,52500.0,n=5 seeds; training episodes
DreamerV3,breakout,11.0,5.647420634920635,1.073662885639857,5,0.4801566394418604,57500.0,n=5 seeds; training episodes
DreamerV3,breakout,12.0,6.1573717948717945,1.6042908965959768,5,0.717460700094538,62500.0,n=5 seeds; training episodes
DreamerV3,breakout,13.0,5.711288515406162,1.081111658898755,5,0.4834878321130363,67500.0,n=5 seeds; training episodes
DreamerV3,breakout,14.0,6.420594111770582,0.7206551222024361,5,0.322286768315613,72500.0,n=5 seeds; training episodes
DreamerV3,breakout,15.0,6.781904761904762,1.812032721844176,5,0.810365668699509,77500.0,n=5 seeds; training episodes
